IDEMPIERE-3685,Bug,Closed,Fixed,12/04/18,12/04/18
IDEMPIERE-3684,Bug,Closed,Fixed,12/04/18,12/04/18
IDEMPIERE-3682,Bug,Closed,Fixed,10/04/18,11/04/18
IDEMPIERE-3681,Bug,Closed,Duplicate,10/04/18,11/04/18
IDEMPIERE-3678,Bug,Closed,Fixed,08/04/18,17/04/18
IDEMPIERE-3673,Bug,Closed,Fixed,02/04/18,02/04/18
IDEMPIERE-3672,Bug,Closed,Fixed,31/03/18,31/03/18
IDEMPIERE-3670,Bug,Closed,Fixed,27/03/18,06/04/18
IDEMPIERE-3667,Bug,Closed,Fixed,23/03/18,25/03/18
IDEMPIERE-3664,Bug,Closed,Fixed,21/03/18,22/03/18
IDEMPIERE-3662,Bug,Closed,Fixed,20/03/18,20/03/18
IDEMPIERE-3659,Bug,Closed,Fixed,15/03/18,15/03/18
IDEMPIERE-3658,Bug,Closed,Duplicate,15/03/18,15/03/18
IDEMPIERE-3654,Bug,Closed,Fixed,13/03/18,13/03/18
IDEMPIERE-3651,Bug,Closed,Fixed,08/03/18,04/06/18
IDEMPIERE-3649,Bug,Closed,Fixed,05/03/18,05/03/18
IDEMPIERE-3648,Bug,Closed,Fixed,05/03/18,05/03/18
IDEMPIERE-3645,Bug,Closed,Fixed,28/02/18,05/03/18
IDEMPIERE-3644,Bug,Closed,Fixed,28/02/18,05/03/18
IDEMPIERE-3643,Bug,Closed,Fixed,26/02/18,05/03/18
IDEMPIERE-3642,Bug,Closed,Fixed,26/02/18,05/03/18
IDEMPIERE-3641,Bug,Closed,Fixed,26/02/18,26/02/18
IDEMPIERE-3637,Bug,Closed,Fixed,09/02/18,09/02/18
IDEMPIERE-3632,Bug,Closed,Fixed,29/01/18,24/02/18
IDEMPIERE-3631,Bug,Closed,Fixed,27/01/18,14/07/18
IDEMPIERE-3630,Bug,Closed,Fixed,26/01/18,26/01/18
IDEMPIERE-3628,Bug,Closed,Fixed,22/01/18,22/01/18
IDEMPIERE-3624,Bug,Closed,Fixed,19/01/18,19/01/18
IDEMPIERE-3622,Bug,Closed,Fixed,19/01/18,19/01/18
IDEMPIERE-3617,Bug,Closed,Fixed,16/01/18,24/01/18
IDEMPIERE-3616,Bug,Closed,Duplicate,15/01/18,15/01/18
IDEMPIERE-3615,Bug,Closed,Fixed,15/01/18,15/01/18
IDEMPIERE-3610,Bug,Closed,Fixed,10/01/18,10/01/18
IDEMPIERE-3608,Bug,Closed,Fixed,08/01/18,11/01/18
IDEMPIERE-3604,Bug,Closed,Fixed,07/01/18,08/01/18
IDEMPIERE-3603,Bug,Closed,Fixed,07/01/18,08/01/18
IDEMPIERE-3600,Bug,Closed,Fixed,06/01/18,10/01/18
IDEMPIERE-3598,Bug,Closed,Fixed,05/01/18,17/04/18
IDEMPIERE-3597,Bug,Closed,Fixed,04/01/18,05/01/18
IDEMPIERE-3594,Bug,Closed,Fixed,31/12/17,31/12/17
IDEMPIERE-3593,Bug,Closed,Fixed,29/12/17,24/05/18
IDEMPIERE-3587,Bug,Closed,Fixed,22/12/17,27/12/17
