OFBIZ-96,Improvement,Closed,Fixed,19/07/06,08/06/07
OFBIZ-575,Improvement,Closed,Fixed,29/12/06,08/06/07
OFBIZ-809,New Feature,Closed,Fixed,11/03/07,07/06/07
OFBIZ-901,Improvement,Closed,Fixed,18/04/07,04/06/07
OFBIZ-942,Improvement,Closed,Fixed,29/04/07,01/06/07
OFBIZ-936,Improvement,Closed,Fixed,28/04/07,26/05/07
OFBIZ-983,Improvement,Closed,Fixed,14/05/07,24/05/07
OFBIZ-993,Improvement,Closed,Duplicate,17/05/07,22/05/07
OFBIZ-488,Improvement,Closed,Incomplete,21/11/06,21/05/07
OFBIZ-992,Improvement,Closed,Fixed,17/05/07,21/05/07
OFBIZ-963,Improvement,Closed,Fixed,06/05/07,20/05/07
OFBIZ-976,Improvement,Closed,Fixed,10/05/07,19/05/07
OFBIZ-962,Improvement,Closed,Fixed,04/05/07,19/05/07
OFBIZ-946,Improvement,Closed,Fixed,30/04/07,19/05/07
OFBIZ-959,Improvement,Closed,Fixed,03/05/07,19/05/07
OFBIZ-991,Improvement,Closed,Invalid,17/05/07,19/05/07
OFBIZ-996,Improvement,Closed,Fixed,18/05/07,19/05/07
OFBIZ-593,Improvement,Closed,Fixed,04/01/07,18/05/07
OFBIZ-303,Improvement,Closed,Fixed,14/09/06,18/05/07
OFBIZ-994,Improvement,Closed,Fixed,18/05/07,18/05/07
OFBIZ-918,Improvement,Closed,Fixed,22/04/07,17/05/07
OFBIZ-698,Improvement,Closed,Fixed,08/02/07,15/05/07
OFBIZ-984,Improvement,Closed,Fixed,14/05/07,14/05/07
OFBIZ-980,Improvement,Closed,Fixed,14/05/07,14/05/07
OFBIZ-979,Improvement,Closed,Fixed,12/05/07,14/05/07
OFBIZ-774,Improvement,Closed,Fixed,04/03/07,11/05/07
OFBIZ-973,Improvement,Closed,Fixed,09/05/07,09/05/07
OFBIZ-967,Improvement,Closed,Fixed,07/05/07,08/05/07
OFBIZ-392,Improvement,Closed,Fixed,19/10/06,21/10/06
OFBIZ-341,Improvement,Closed,Fixed,29/09/06,05/05/07
OFBIZ-948,Improvement,Closed,Fixed,30/04/07,03/05/07
OFBIZ-955,New Feature,Closed,Fixed,02/05/07,02/05/07
OFBIZ-950,Improvement,Closed,Fixed,30/04/07,02/05/07
OFBIZ-951,New Feature,Closed,Fixed,01/05/07,01/05/07
OFBIZ-952,Improvement,Closed,Fixed,01/05/07,01/05/07
OFBIZ-929,Improvement,Closed,Fixed,25/04/07,28/04/07
OFBIZ-928,New Feature,Closed,Fixed,25/04/07,30/04/07
OFBIZ-947,Improvement,Closed,Fixed,30/04/07,30/04/07
OFBIZ-927,Improvement,Closed,Fixed,25/04/07,28/04/07
OFBIZ-924,Improvement,Closed,Fixed,24/04/07,24/04/07
OFBIZ-914,Improvement,Closed,Fixed,21/04/07,23/04/07
OFBIZ-915,Improvement,Closed,Fixed,22/04/07,23/04/07
OFBIZ-916,Improvement,Closed,Fixed,22/04/07,23/04/07
OFBIZ-917,Improvement,Closed,Fixed,22/04/07,23/04/07
OFBIZ-909,Improvement,Closed,Fixed,20/04/07,22/04/07
OFBIZ-910,Improvement,Closed,Fixed,20/04/07,22/04/07
OFBIZ-908,Improvement,Closed,Fixed,20/04/07,22/04/07
OFBIZ-913,Improvement,Closed,Fixed,21/04/07,22/04/07
OFBIZ-905,Improvement,Closed,Fixed,19/04/07,22/04/07
OFBIZ-456,Improvement,Closed,Fixed,14/11/06,21/04/07
OFBIZ-118,Improvement,Closed,Fixed,27/07/06,21/04/07
OFBIZ-40,Improvement,Closed,Fixed,21/06/06,21/04/07
OFBIZ-41,Improvement,Closed,Fixed,21/06/06,21/04/07
OFBIZ-892,Improvement,Closed,Fixed,15/04/07,15/04/07
OFBIZ-878,Improvement,Closed,Fixed,09/04/07,17/04/07
OFBIZ-852,Improvement,Closed,Fixed,28/03/07,16/04/07
OFBIZ-887,Improvement,Closed,Fixed,13/04/07,16/04/07
OFBIZ-889,Improvement,Closed,Fixed,14/04/07,15/04/07
OFBIZ-884,New Feature,Closed,Fixed,13/04/07,14/04/07
OFBIZ-877,Improvement,Closed,Fixed,08/04/07,11/04/07
OFBIZ-873,Improvement,Closed,Fixed,05/04/07,06/04/07
OFBIZ-867,Improvement,Closed,Fixed,02/04/07,06/04/07
OFBIZ-869,Improvement,Closed,Fixed,03/04/07,03/04/07
OFBIZ-858,Improvement,Closed,Fixed,30/03/07,31/03/07
OFBIZ-861,Improvement,Closed,Duplicate,30/03/07,31/03/07
OFBIZ-855,Improvement,Closed,Fixed,29/03/07,29/03/07
OFBIZ-788,Improvement,Closed,Fixed,07/03/07,28/03/07
OFBIZ-614,Improvement,Closed,Won't Fix,10/01/07,28/03/07
OFBIZ-452,New Feature,Closed,Invalid,12/11/06,28/03/07
OFBIZ-419,Improvement,Closed,Invalid,01/11/06,28/03/07
OFBIZ-404,New Feature,Closed,Invalid,25/10/06,28/03/07
OFBIZ-298,Improvement,Closed,Won't Fix,14/09/06,28/03/07
OFBIZ-849,New Feature,Closed,Fixed,27/03/07,28/03/07
OFBIZ-831,Improvement,Closed,Fixed,20/03/07,27/03/07
OFBIZ-844,Improvement,Closed,Fixed,25/03/07,27/03/07
OFBIZ-585,Improvement,Closed,Fixed,02/01/07,26/03/07
OFBIZ-501,Improvement,Closed,Fixed,28/11/06,12/03/07
OFBIZ-842,Improvement,Closed,Fixed,23/03/07,25/03/07
OFBIZ-651,Improvement,Closed,Fixed,23/01/07,27/01/07
OFBIZ-824,New Feature,Closed,Fixed,18/03/07,23/03/07
OFBIZ-827,Improvement,Closed,Fixed,19/03/07,22/03/07
OFBIZ-405,Improvement,Closed,Fixed,25/10/06,19/03/07
OFBIZ-789,Improvement,Closed,Fixed,07/03/07,18/03/07
OFBIZ-823,Improvement,Closed,Fixed,16/03/07,17/03/07
OFBIZ-646,Improvement,Closed,Fixed,23/01/07,16/03/07
OFBIZ-581,Improvement,Closed,Fixed,31/12/06,15/03/07
OFBIZ-780,Improvement,Closed,Fixed,06/03/07,14/03/07
OFBIZ-647,Improvement,Closed,Duplicate,23/01/07,13/03/07
OFBIZ-458,Improvement,Closed,Cannot Reproduce,14/11/06,13/03/07
OFBIZ-781,Improvement,Closed,Fixed,06/03/07,12/03/07
OFBIZ-798,Improvement,Closed,Fixed,09/03/07,10/03/07
OFBIZ-800,Improvement,Closed,Fixed,10/03/07,10/03/07
OFBIZ-801,Improvement,Closed,Fixed,10/03/07,10/03/07
OFBIZ-802,Improvement,Closed,Fixed,10/03/07,10/03/07
OFBIZ-799,Improvement,Closed,Fixed,10/03/07,10/03/07
OFBIZ-795,Improvement,Closed,Fixed,08/03/07,10/03/07
OFBIZ-748,Improvement,Closed,Fixed,21/02/07,09/03/07
OFBIZ-787,Improvement,Closed,Fixed,07/03/07,09/03/07
OFBIZ-728,Improvement,Closed,Duplicate,15/02/07,09/03/07
OFBIZ-791,New Feature,Closed,Fixed,07/03/07,09/03/07
OFBIZ-790,Improvement,Closed,Fixed,07/03/07,08/03/07
OFBIZ-783,Improvement,Closed,Won't Fix,06/03/07,08/03/07
OFBIZ-775,Improvement,Closed,Won't Fix,04/03/07,08/03/07
OFBIZ-784,New Feature,Closed,Fixed,06/03/07,08/03/07
OFBIZ-785,Improvement,Closed,Fixed,07/03/07,08/03/07
OFBIZ-656,Improvement,Closed,Fixed,25/01/07,07/03/07
OFBIZ-693,Improvement,Closed,Fixed,06/02/07,07/03/07
OFBIZ-779,Improvement,Closed,Fixed,05/03/07,05/03/07
OFBIZ-537,Improvement,Closed,Fixed,08/12/06,03/03/07
OFBIZ-513,Improvement,Closed,Fixed,02/12/06,03/03/07
OFBIZ-511,Improvement,Closed,Fixed,30/11/06,03/03/07
OFBIZ-625,Improvement,Closed,Fixed,15/01/07,03/03/07
OFBIZ-755,Improvement,Closed,Fixed,23/02/07,24/02/07
OFBIZ-735,Improvement,Closed,Fixed,17/02/07,24/02/07
OFBIZ-759,Improvement,Closed,Fixed,23/02/07,24/02/07
OFBIZ-752,Improvement,Closed,Invalid,22/02/07,23/02/07
OFBIZ-739,Improvement,Closed,Fixed,20/02/07,23/02/07
OFBIZ-734,Improvement,Closed,Fixed,17/02/07,23/02/07
OFBIZ-733,Improvement,Closed,Fixed,17/02/07,22/02/07
OFBIZ-727,Improvement,Closed,Fixed,15/02/07,21/02/07
OFBIZ-709,Improvement,Closed,Fixed,09/02/07,21/02/07
OFBIZ-740,Improvement,Closed,Fixed,20/02/07,20/02/07
OFBIZ-685,Improvement,Closed,Fixed,05/02/07,19/02/07
OFBIZ-737,Improvement,Closed,Fixed,18/02/07,19/02/07
OFBIZ-459,Improvement,Closed,Fixed,14/11/06,16/02/07
OFBIZ-722,Improvement,Closed,Fixed,14/02/07,15/02/07
OFBIZ-677,New Feature,Closed,Fixed,31/01/07,14/02/07
OFBIZ-712,Improvement,Closed,Fixed,11/02/07,14/02/07
OFBIZ-717,New Feature,Closed,Fixed,12/02/07,14/02/07
OFBIZ-704,Improvement,Closed,Fixed,08/02/07,12/02/07
OFBIZ-663,New Feature,Closed,Fixed,27/01/07,12/02/07
OFBIZ-271,New Feature,Closed,Fixed,13/09/06,12/02/07
OFBIZ-666,Improvement,Closed,Fixed,28/01/07,11/02/07
OFBIZ-632,Wish,Closed,Fixed,17/01/07,11/02/07
OFBIZ-713,Improvement,Closed,Fixed,11/02/07,11/02/07
OFBIZ-710,Improvement,Closed,Fixed,10/02/07,10/02/07
OFBIZ-694,Improvement,Closed,Fixed,07/02/07,09/02/07
OFBIZ-701,Improvement,Closed,Invalid,08/02/07,08/02/07
OFBIZ-104,Improvement,Closed,Fixed,22/07/06,26/07/06
OFBIZ-688,New Feature,Closed,Fixed,05/02/07,06/02/07
OFBIZ-687,New Feature,Closed,Fixed,05/02/07,06/02/07
OFBIZ-679,Improvement,Closed,Fixed,31/01/07,03/02/07
OFBIZ-683,Improvement,Closed,Fixed,02/02/07,02/02/07
OFBIZ-670,Improvement,Closed,Fixed,30/01/07,30/01/07
OFBIZ-93,Improvement,Closed,Fixed,17/07/06,21/07/06
OFBIZ-103,Improvement,Closed,Won't Fix,21/07/06,01/02/07
OFBIZ-516,Improvement,Closed,Fixed,02/12/06,01/02/07
OFBIZ-678,Improvement,Closed,Fixed,31/01/07,31/01/07
OFBIZ-675,Improvement,Closed,Fixed,31/01/07,31/01/07
OFBIZ-665,Improvement,Closed,Fixed,27/01/07,31/01/07
OFBIZ-661,Improvement,Closed,Fixed,26/01/07,27/01/07
OFBIZ-643,Improvement,Closed,Fixed,22/01/07,27/01/07
OFBIZ-654,New Feature,Closed,Fixed,25/01/07,27/01/07
OFBIZ-268,New Feature,Closed,Incomplete,13/09/06,26/01/07
OFBIZ-657,Improvement,Closed,Fixed,25/01/07,26/01/07
OFBIZ-655,Improvement,Closed,Fixed,25/01/07,25/01/07
OFBIZ-645,Improvement,Closed,Fixed,22/01/07,25/01/07
OFBIZ-603,Improvement,Closed,Fixed,07/01/07,23/01/07
OFBIZ-546,Improvement,Closed,Fixed,13/12/06,23/01/07
OFBIZ-598,Improvement,Closed,Fixed,05/01/07,22/01/07
OFBIZ-639,Improvement,Closed,Fixed,20/01/07,20/01/07
OFBIZ-638,Improvement,Closed,Fixed,20/01/07,20/01/07
OFBIZ-605,Improvement,Closed,Fixed,08/01/07,19/01/07
OFBIZ-623,Improvement,Closed,Fixed,13/01/07,17/01/07
OFBIZ-607,Improvement,Closed,Fixed,09/01/07,17/01/07
OFBIZ-628,Improvement,Closed,Fixed,15/01/07,17/01/07
OFBIZ-626,Improvement,Closed,Fixed,15/01/07,15/01/07
OFBIZ-620,Improvement,Closed,Fixed,13/01/07,13/01/07
OFBIZ-302,Improvement,Closed,Won't Fix,14/09/06,12/01/07
OFBIZ-595,Improvement,Closed,Fixed,04/01/07,09/01/07
OFBIZ-606,Improvement,Closed,Won't Fix,09/01/07,09/01/07
OFBIZ-604,Improvement,Closed,Fixed,08/01/07,08/01/07
OFBIZ-580,Improvement,Closed,Fixed,31/12/06,07/01/07
OFBIZ-547,Improvement,Closed,Fixed,14/12/06,04/01/07
OFBIZ-555,Improvement,Closed,Fixed,20/12/06,03/01/07
OFBIZ-586,Improvement,Closed,Cannot Reproduce,03/01/07,03/01/07
OFBIZ-554,Improvement,Closed,Fixed,19/12/06,02/01/07
OFBIZ-402,Improvement,Closed,Fixed,24/10/06,03/11/06
OFBIZ-557,New Feature,Closed,Fixed,21/12/06,29/12/06
OFBIZ-510,Improvement,Closed,Fixed,30/11/06,28/12/06
OFBIZ-265,Improvement,Closed,Won't Fix,13/09/06,27/12/06
OFBIZ-279,Improvement,Closed,Won't Fix,14/09/06,27/12/06
OFBIZ-498,Improvement,Closed,Fixed,27/11/06,06/12/06
OFBIZ-553,Improvement,Closed,Fixed,18/12/06,19/12/06
OFBIZ-280,Improvement,Closed,Incomplete,14/09/06,18/12/06
OFBIZ-549,Improvement,Closed,Fixed,15/12/06,17/12/06
OFBIZ-471,Improvement,Closed,Fixed,18/11/06,16/12/06
OFBIZ-538,Improvement,Closed,Fixed,08/12/06,15/12/06
OFBIZ-540,Improvement,Closed,Fixed,09/12/06,12/12/06
OFBIZ-523,Improvement,Closed,Fixed,05/12/06,10/12/06
OFBIZ-530,Improvement,Closed,Fixed,07/12/06,09/12/06
OFBIZ-533,Improvement,Closed,Fixed,07/12/06,09/12/06
OFBIZ-536,Improvement,Closed,Fixed,08/12/06,09/12/06
OFBIZ-343,New Feature,Closed,Fixed,29/09/06,09/12/06
OFBIZ-529,Improvement,Closed,Fixed,06/12/06,08/12/06
OFBIZ-531,Improvement,Closed,Fixed,07/12/06,08/12/06
OFBIZ-188,Improvement,Closed,Fixed,30/08/06,07/12/06
OFBIZ-226,New Feature,Closed,Fixed,11/09/06,05/12/06
OFBIZ-521,Improvement,Closed,Fixed,04/12/06,06/12/06
OFBIZ-524,Improvement,Closed,Fixed,06/12/06,06/12/06
OFBIZ-519,Improvement,Closed,Fixed,04/12/06,05/12/06
OFBIZ-514,Improvement,Closed,Fixed,02/12/06,04/12/06
OFBIZ-311,Improvement,Closed,Fixed,15/09/06,02/12/06
OFBIZ-504,Improvement,Closed,Fixed,29/11/06,03/12/06
OFBIZ-361,New Feature,Closed,Fixed,04/10/06,02/12/06
OFBIZ-508,Improvement,Closed,Fixed,29/11/06,02/12/06
OFBIZ-460,Improvement,Closed,Fixed,14/11/06,02/12/06
OFBIZ-502,Improvement,Closed,Fixed,28/11/06,29/11/06
OFBIZ-500,Improvement,Closed,Fixed,28/11/06,28/11/06
OFBIZ-108,Improvement,Closed,Won't Fix,24/07/06,27/11/06
OFBIZ-435,Improvement,Closed,Fixed,08/11/06,24/11/06
OFBIZ-468,Improvement,Closed,Fixed,17/11/06,22/11/06
OFBIZ-485,Improvement,Closed,Later,20/11/06,22/11/06
OFBIZ-442,Improvement,Closed,Fixed,10/11/06,21/11/06
OFBIZ-479,Improvement,Closed,Won't Fix,19/11/06,21/11/06
OFBIZ-370,Improvement,Closed,Fixed,09/10/06,18/11/06
OFBIZ-470,Improvement,Closed,Fixed,18/11/06,18/11/06
OFBIZ-450,Improvement,Closed,Fixed,11/11/06,12/11/06
OFBIZ-464,Improvement,Closed,Fixed,15/11/06,16/11/06
OFBIZ-418,Improvement,Closed,Fixed,31/10/06,01/11/06
OFBIZ-433,Improvement,Closed,Fixed,07/11/06,13/11/06
OFBIZ-444,Improvement,Closed,Fixed,10/11/06,12/11/06
